                 160
                 111        0.0152406325        0.0020873292        0.1369581755
                 112        0.0163130121        0.0023884935        0.1464164587
                 113        0.0170902060        0.0022595337        0.1322121957
                 114        0.0176942396        0.0023270154        0.1315125944
                 115        0.0189079722        0.0022145475        0.1171224236
                 116        0.0188552973        0.0023327838        0.1237203404
                 117        0.0187560073        0.0016761368        0.0893653326
                 118        0.0200406027        0.0017992001        0.0897777427
                 119        0.0214261084        0.0018795152        0.0877207913
                 120        0.0219146564        0.0020794403        0.0948881089
                 121        0.0226978210        0.0019845476        0.0874333960
                 122        0.0251010180        0.0022498354        0.0896312403
                 123        0.0272598258        0.0024079844        0.0883345478
                 124        0.0296343246        0.0028381948        0.0957738976
                 125        0.0315569851        0.0028740748        0.0910757098
                 126        0.0339350372        0.0032764381        0.0965503017
                 127        0.0357714187        0.0029384253        0.0821444986
                 128        0.0380237678        0.0031718072        0.0834164354
                 129        0.0389058029        0.0030018226        0.0771561654
                 130        0.0411110170        0.0032911794        0.0800558985
                 131        0.0437958627        0.0029416428        0.0671671392
                 132        0.0457470472        0.0029764099        0.0650623401
                 133        0.0509503739        0.0034509862        0.0677323031
                 134        0.0533575107        0.0034407588        0.0644849956
                 135        0.0552862549        0.0031775077        0.0574737373
                 136        0.0571831562        0.0030282868        0.0529576709
                 137        0.0606750649        0.0030933037        0.0509814657
                 138        0.0637351825        0.0030977911        0.0486040981
                 139        0.0677939388        0.0031186721        0.0460022257
                 140        0.0730950375        0.0030521577        0.0417560183
                 141        0.0793507239        0.0033087059        0.0416972368
                 142        0.0849229206        0.0033678860        0.0396581503
                 143        0.0917598645        0.0035423813        0.0386049097
                 144        0.0991495222        0.0041079522        0.0414318911
                 145        0.1045358290        0.0038719265        0.0370392289
                 146        0.1137880678        0.0040906096        0.0359493725
                 147        0.1218590919        0.0046945034        0.0385240306
                 148        0.1314377385        0.0047603838        0.0362177853
                 149        0.1412813498        0.0054214549        0.0383734646
                 150        0.1506231089        0.0050705910        0.0336640973
                 151        0.1643125580        0.0053915523        0.0328127832
                 152        0.1804670280        0.0059088850        0.0327421858
                 153        0.1970845423        0.0069269205        0.0351469495
                 154        0.2141273225        0.0065318501        0.0305045151
                 155        0.2320451407        0.0063638973        0.0274252558
                 156        0.2530261642        0.0067790604        0.0267919344
                 157        0.2763793216        0.0073603618        0.0266313768
                 158        0.3037104041        0.0079491134        0.0261733324
                 159        0.3371693611        0.0080590635        0.0239021228
