                 160
                 107        0.0074069262        0.0036488606        0.4926281831
                 108        0.0082566761        0.0037755178        0.4572684832
                 109        0.0092586932        0.0050668559        0.5472538894
                 110        0.0060294179        0.0029117702        0.4829272431
                 111        0.0059597989        0.0032972597        0.5532501713
                 112        0.0055178240        0.0032042778        0.5807140201
                 113        0.0038432672        0.0022580847        0.5875429950
                 114        0.0053609551        0.0039173754        0.7307233995
                 115        0.0036937295        0.0038351100        1.0382758361
                 116        0.0025574200        0.0033516840        1.3105723546
                 117        0.0012469097        0.0023843900        1.9122395248
                 118        0.0021117704        0.0018876682        0.8938794879
                 119        0.0009276501        0.0024042044        2.5917146020
                 120        0.0002308505        0.0012204511        5.2867602411
                 121       -0.0005983127        0.0015806078       -2.6417753811
                 122        0.0022207421        0.0021595651        0.9724519892
                 123        0.0040752418        0.0021185684        0.5198632407
                 124        0.0026949275        0.0015720458        0.5833351140
                 125       -0.0004519472        0.0013846862       -3.0638233454
                 126       -0.0020047866        0.0023065559       -1.1505243808
                 127        0.0001504680        0.0024689159       16.4082449380
                 128       -0.0003479923        0.0021245491       -6.1051611640
                 129        0.0022674897        0.0023445653        1.0339915968
                 130        0.0016611376        0.0021608440        1.3008218180
                 131        0.0024936185        0.0015256454        0.6118199081
                 132        0.0016599457        0.0016833874        1.0141219287
                 133        0.0020869104        0.0016261191        0.7791992611
                 134        0.0010633095        0.0016616257        1.5626924824
                 135        0.0019044909        0.0019913175        1.0455904366
                 136        0.0024426425        0.0027119765        1.1102633881
                 137       -0.0003863448        0.0025022256       -6.4766649730
                 138        0.0008176209        0.0019358936        2.3677153674
                 139        0.0006748611        0.0018503874        2.7418788727
                 140        0.0022293879        0.0022055486        0.9893067978
                 141        0.0011888226        0.0023355593        1.9645987776
                 142       -0.0003044213        0.0019926813       -6.5458014353
                 143        0.0022795002        0.0016027458        0.7031128040
                 144       -0.0004257899        0.0025463348       -5.9802613014
                 145       -0.0006609182        0.0029455201       -4.4567092560
                 146       -0.0005805664        0.0029062475       -5.0058828107
                 147       -0.0012360387        0.0035619152       -2.8817182052
                 148       -0.0000055991        0.0030475888     -544.2955428061
                 149        0.0027914380        0.0026970380        0.9661823160
                 150        0.0015301561        0.0022352189        1.4607783338
                 151       -0.0008812293        0.0020074735       -2.2780375138
                 152       -0.0009102385        0.0020772549       -2.2820995811
                 153        0.0029728259        0.0028583846        0.9615042092
                 154        0.0022677248        0.0026869923        1.1848846460
                 155        0.0043829639        0.0028649370        0.6536528901
                 156        0.0083084291        0.0038112701        0.4587233086
                 157        0.0136074498        0.0053996096        0.3968127517
                 158        0.0142530386        0.0039425410        0.2766105594
                 159        0.0161175605        0.0032902030        0.2041377784
